,Unnamed: 0,text,label
321,321,I trust you so very nice improvement kabhi humne apne pm se nahi bola tha pehli baar hamari baat jaan pa rahi hai mujhe asahi pm hindustan ki zameen pe chahiye tha,0
322,322,sir desh wasiyo ke liye kuch karne ka irada h ya phir is air india me hi gumte rahoge,0
323,323,Safal videsh yatra ke liye badhai ho sir,0
324,324,Sir kya berojgaari ka koi illaj hai aapke paas,0
325,325,JAI HO MODI JI,0
326,326,Ye photographer thak gya h kya .. blurred photo aayi h ...,1
327,327,ghar me padhare gajanand ji ab Ghar me padhare..........,1
328,328,Log apna sapna Pura karne ke liye puri duniya ko bhi dokha de sakta h,1
329,329,garib ro rahe h or tum jalse kr rhe ho,0
330,330,mananiy pradhan mantriji apko salam our ramajan eid mubarak,0
331,331,bharatakke bapa randi magana illi raitaru sayakattaru,0
332,332,ohhhh bsss krrrr Modi tenu ghuman toh sivva horr koi kmmm h k,0
333,333,Iske pas or to kam hai nhi chla hai for en country's,0
334,334,desh ki badkismati .. chai wala p.m...or padha likha p.m maun,0
335,335,congratulation sir ji,0
336,336,Ghen ke Lund apni bhen Chuda rha h randi ke,0
337,337,Extremist prick with hateful ideologies and hostile intentions towards neighbors. Ultimate dueschbag.,0
338,338,Hiii kam chhe,1
339,339,I heartly salute you Mr. Prime minister aapka karyakal Bharat varsh ke itihas me savarnim yug sabit Hoga Jai hind,0
340,340,Modi ji aap ko sabhi ne vishvas kiya hai but us par pani phirte dekh rahe hai mp balaghat mai pani ki tenk kitne dino se saf nahi hui hai bahot log bimariyo ke ghere mai sab aap hi thik kar sakte ho,0
341,341,Chaye bechate bechate desh mat bej Dena,0
342,342,"Mera bharat mahan , Modi ji saccha insan, Des ki Dilayange sahi pehchan.jai hind jai Bharat",0
343,343,"Modiji govt wonderful programs; jaadu apka safai aapka-swach Bharat,paisa apka account apka-jhan dhan,body apka mat apka-yoga day,beti apka responsibility apka-beti bachao beti padau,mobile apka beti apka aur selfie be apka-save girl child program.. Amazing fekuji..",0
344,344,acche din aa gye ............,0
345,345,hiii modi jee kyai say ho aap hamarai bihar say aapko jada vott millai to bihar ko hi vull gyai hai pleace bihar ko taraki mai kijeeyai jaai say gujart ko tarrki mai kyahai,0
346,346,Kabhi to indiya me raho modi ji kasmir hamara janam shid adikar he 67 sal kangres ne bevkuf banaya ap ko jitaya he ab visvas mat todana piliz sar jitni bhi galt dhara he kasmir me use hatao baki des to ham yowa chalahi lenge,0
347,347,Aap ki tarah hi kisaan b hard work kar raha h lekin bachche plane m dikkat ho rahi h kisaano ko.,0
348,348,Ham log apane aap ko bhagy sali samajte hai ki desh ko aap jaise PM mile jay hind,0
349,349,desh aapko pakar dhanya hua the iron man,0
350,350,sir m aapka chuta sa fan hu par kuch bhe kar sakta hu,0
351,351,"Kesi randi ka bacha,",0
352,352,mujhe apna bussnies start Karen keep lite 5 lakes ki jarurat hai,1
353,353,apke aane se sir hamaredesh ko freedom mil gayi hai,0
354,354,Ek bar Bihar ko bhi dakhie,1
355,355,modiji hamari ek gujaris hain ke hum ek sangsthan khulna chahati hain ke nij nij elakaomain sari lokoko help karna or iske liye help ki proyjon hain......,1
356,356,"Puraa Vishwa aaj Bharat ki or dekh rahaa h,",0
357,357,Bharatmata lovely son modi jaihoo,0
358,358,kya hua apka wada woh kasam woh irada,0
359,359,Kya ji modi ji mast lag rhe ho,0
360,360,Home guard logo ki bhalaye karo pechele baad me bade bade kaam kerna.Chotta sa kaam kerdo pechele,0
361,361,Bhus bhar 2. Ink daath milkar dushyon kaa,0
362,362,Coro or kutto pr brosa mt kro,0
363,363,"Sir plz JHANSI ki bijli vyavstha thik Krane ki kripa kre, dhnyevad.",1
364,364,sir aapne skill devlopment programe lunch kiye jisase karoro logo ko rojgar milega !!! thanks sir,1
365,365,Sir swach bharat mission ko gawon se shahro ki taraf lao Sir mission ki jinmedaari nagar nigam or parishd ko uttardaitav do Thanks,0
366,366,Sabka sath sabka vikas...Gud,0
367,367,Kyo modi ji bihar ke yua berojgar hi rhenge. Bihar ki gandi rajniti me sare yua piss rhe h,0
368,368,P m sab Aap ips abitabh thakur ki madd kigiye ga,0
369,369,Vikas ke liye govt ko kathor niym banana chahiye,1
370,370,dear prime minister job ke liye b kuch kriye sirf nitiya bnane se rojgar ki samsya hl nhi hogi,0
371,371,"Modi saab g,, galla da krah bnayi jayoge, k kuj kroge v..",0
372,372,Sir ab bihar me lalu nitish ka supda saf kro,1
373,373,Ghar Ghar modi hi modi .Jaha logo ki soch khatm hoti hai modi Ji waha se sochana suru karte hai .,0
374,374,Modi jorj aage bado ham tumhare sath hai jai Bharat....,0
375,375,BJP ko lao beiapam karao phir mader ker aatam hatya batao,0
376,376,Modi ji aap ka sv asakeam fail hai...,0
377,377,Aapki skill scheme bhut achi helog kam krna sikhenge to km se km berojgar to ni rhenge....Thanks to pm for it,0
378,378,Modi j jitna aap ki yojna greatest hai hum aap k sath hai sir j,0
379,379,Desh ka vikas har koi petrol or diseal ke rate bda kar hi kyu krna chahta hai,0
380,380,bikaner kb tur h. halat kharab h bikaner k . surdhna gav jane wali sadak ka bhi kbi chal ke dekho us sadak pe..,0
381,381,india digital bana dena modi sarkar pm,0
382,382,Thnx sir ji,0
383,383,Kam me visvas karti hai bjp,0
384,384,"Today I am totally confuse........bcoz mai ATAL JI Ko best PM manta thaAb lagta hai Modi ji best PM of. BHARAT Bolna parega,,,, jai jai ho",0
385,385,Hum bhuke mur rahe hai sir,0
386,386,"danyavad bahi ji,shubharatri ji",0
387,387,Modi ji .....ye galat baat hai jo aapn 3 crore ka stage lagwa raha han ..... please think about it,0
388,388,Mane ajtak kisi PM se ITI ke vikas ki bat nahi suni thi muze lagta hai ye ache dino ki survat ho gai hai,0
389,389,Aadarniy pm ji aapke pas feuchar plan bahuthi aachha hai aapko salam.,0
390,390,"BHARAT ""MODI"" ke Saath",0
391,391,"Great modi ji,duja koi nhi aap jaisa",0
392,392,mission acchha hai bas lagu sahi se ho,0
393,393,Bhul jawo ki satna ka kuchh hoga,0
394,394,Modi ji agar 10 sal pahle pm bane hote to aaj india ki tasbeer dusari hoti sayad india china ke barabar me hota.,0
395,395,Ground par karo ye jyada Bakwaas karna band karo.....abhi tak logo ki life par koi fark nahi huwa. .......koi bhi plan ya policy ka ground par jakar feedback liya karo.....policy launch karne se ya paise dene se janta ka bhala nahi hota. ....kyuki middle me khane waale bahut hai.....,0
396,396,Sir ji namo namoHumari muskile kab door hogiKaushambi ki light aur road ka sudhar pichle 10 year se nahi hua,0
397,397,Modi ji aachi suruwat hai skill India program we heartly congratulated.,0
398,398,Bahut achchhakarya aur bahut achchha Hamara sarkar,0
399,399,Sir kabi Jammu Kashmir k ITI k haalat toh dekho koi staff nahi koi metrial nahi aur aap skill development ki baat karte ho,0
400,400,Ati sundar sir sabse hatkar Vande~~~~~ sir,0
401,401,agar modi ji 10 saal pahle pm bane hote to ham aaj 20 saal aage hote,0
402,402,BJP youth ki skill niche video me dekhiye.,1
403,403,"sir ji namskar , hamari (BJP) party ke kuchha netaon ne party ki chhavi ko badnam kar diya hai ese me unhain unke pado se hataya ja skta hai , jisase dusra koi bhi esa kaam na kare, jai hind, vandematarm",0
404,404,sir hum apka sath hain,0
405,405,Sir aap ghumne ke waza Jo bhi ho aap agar odisha ka electricity me sudhar layege to kuch acha hoga or Jo baat kiye the aap bo to kabhi nehi ho sakta bas electricity me sudhar dijiye bas,0
406,406,"Aap jaisa PM har desh ko milna chahiye,jo apne desh ke future ke liye itni kadi mehnat karke aisi scheme launch kar rhe hai.AAPKO PRAMAAM HAI MERA PM JI.",0
407,407,Sbi congresio se request h wo skill india mai addmission lekar kuch kaam seekh le.. khali baithe dimag khurapat krta h.. ghotale ko apni skill na samze.,0
408,408,Skil india to tab hoga jab india rahega modi g. Kanhi seej fayar kahi isi. Naksal waad. Jai hind.,0
409,409,Bhai jo apno se dur ho toh unka toh yahi ek zariya hai touch me rehne ka,0
410,410,Then indeed with hardship comes ease. Indeed with hardship comes ease! ~Quran 94:5-6,1
411,411,kya baat h..manwa khush krr diye..,0
412,412,"Kash khuda unhe vo samaj do jo mazhab ka galat istmal karke ek ki jagah char char bibio se shadi karke, aurat ki majburi ka faida uthate hai",0
413,413,Uncle! Uncle! har chiz mein religion..religion..kaiko? :-) Quran ho..ya bible.. aap ache hona pata chalta hai..bas... ushme bhi..ye sab ghuser diya kaiko? :-D,0
414,414,Ya allaha sab ko sahe rasta dikha,0
415,415,paye kuppi puthe vichil,1
416,416,sarkar ko dub marna chahiye ki iss umar mein unhe kaam karna padta hai,0
417,417,Respect to this Madam. No offence but Gujarat ko to kisi Mahapurush ne aisa change kr diya tha ki koi bhi insan slum me ni rehta.,0
418,418,Jai jai garvi GUJARAT,0
419,419,jai bajrang bali..,0
420,420,aaj to bhakt bhaut khush hongey .,1
421,421,Ye batao 60 Saal main congress ne kya kiya ;),0
422,422,Desh chodo pahaley yeh media ko change Karo ... !! ?,1
423,423,Bhai yeh sab har police station pe hona chahiya facebbok pe nahi..,0
424,424,Wo sab toh theek hai .. But yeh green apple mojito k saath Ras malayi kisne mangayi ??,1
425,425,"Doosro ka maar ke bana thaa, doosro ka maarne ke chakkar me phasa....",0
426,426,The Logical Indian Kuch bhi likhte ho .. ek bar soch bhi liya kro likhne se pehle,0
427,427,"Samsung galaxy Grand max 14000 Ka tha sale ke din 18000 Ka ho gaya , idr hum pagal nai behte hai sunlo company walon",0
428,428,Damn thm invisible ninjas cuttin onions..,0
429,429,i love u salman vai.i like i so much.khuda hamesha apki saath rahegi vai..,0
430,430,Sale salman khan abki dekhna hai ki teri pic kaise hit hogi bina muslim ke sale tum log muslim per daag ho,0
431,431,Kaheytey ho ki muslim fans pic nahi dekhey to bhi hit hogi,0
432,432,Salman bhai 1 mulaqat zaroori Hai apse milnii kii lv u bro..,0
433,433,salman itni problem mei bhi desh ki duty ker rhe hai so why not..,0
434,434,Salman Khan bhai ap ko likes or comments km milte hain shah rukh khan ki nisbat,0
435,435,hamara bhi kartavya hai clean bharat karana,0
436,436,jai ho bharat ki,0
437,437,salman khan app next film ki shooting agra city se karna plz sir,1
438,438,apun aap ka bahut bada se bada fen h,0
439,439,i love salman sir.....dost na koi manjil he na koi sathi he fir bhi nikal pada udhar se sayad jis ki talash he wahi sathi he wahi manjil he......o o jane jana dhunde tujhe diwana........salman sir i love you,0
440,440,abe majid se chapal chori nahi hoti jise jarurt hoti he wo lekar jata he,1
441,441,ram ram bhai salman,0
442,442,Salman bhai aapke nagpur bb k promotion aane ka intezar hai,1
443,443,humara desh swach rahe ga tabhi humara india sab se uper hoga,0
444,444,meko itna gussa araha hai vomit kardugi iske muh mai tabi sudarega kutt#,0
445,445,bye sleeping bol de tere tak rahe muj toh bakwas lagta hai naam toh sunna hai bhut bar,0
446,446,usse bol de keep distance wid me nonsense admi jo sirf apna kam banta rakhe,0
447,447,hath mai hath rakhe baithe milo gye,0
448,448,ja rahi hu ek bottle pani pine ab pandey ji khabardar jo issko kabi mere samne laye bhi,0
449,449,tum kab jwab doge mujhe,1
450,450,meri jaan jo b km krti he vo nice hi hota he,0
451,451,tum milna chahte hi nahi kya mujhse,1
452,452,"Jaanma main bol rahi hu ki,tum mere twits dekho :/",0
453,453,maine kya galti ki hai mujhe kis bat ki sja de rahe ho tum,0
454,454,kam hai khatm kar leti hun bad me bat karungi,1
455,455,Bollywood bhi swachch kara do wo to abhi bhi nanga hi hai...,0
456,456,mai life me kya karna chahti hun tumse sadi karne ke alawa,0
457,457,Han businesses women banna chahti hun tumhare chakkar me sab bhul gai hun ek tum ho jise shirf mai hi yad nahi hun,0
458,458,Salman ji hey,0
459,459,salman bhai jan,0
460,460,tum q kar rahe ho aisa phone tak nahi karte kya hai ye,1
461,461,Kya yar hum Milne aaye or aap to mile hi nhi,1
462,462,Suna he ki ap actors log aam janta ko reply nahi karte aisa nahi karna chahiye,1
463,463,Salman khan Aapko Aap ka feyn .taranam q stail ma dakhna chahta hai .,1
464,464,salman sir aap kaise ho plz reply b de diya karo,1
465,465,super bajrangibhai jaan super hit movie,0
466,466,"Punjab mein Babbu maan aur bombay mein salman jaisa koi nhi hai .. In dono jaisa koi aur nhi,paida ho sakta .. Salman bhai ek song Babbu maan ka to banta hai apki next movie mein",0
467,467,Salman bhai agar aap ne apni movie mein Babbu maan ka song le liya to kam se kam 20 laakh fan ek din mein jyada ho jayenge,0
468,468,Bohat khub Salman bhai,0
469,469,Bhai ak bar haryana me aajao aapko bhut achi khani duga,0
470,470,i sapourt u saloo bhai i hole u r bajrangi bhaijan it's going,0
471,471,i love ur film joi ho bhai hope ur flim bajrangi bhaijan,0
472,472,haha.... im selected... <3 mzaaa aa gya... umahhhhh bhai luvv uhh,0
473,473,maine bol tum so jao mai subh mangalugi,1
474,474,ache se samjha ke chali gyi aur mai so gayi,1
475,475,thanx salman bhai..love u forever,0
476,476,India no1 star salman bhai,0
477,477,Bhai jan jindabad,0
478,478,hi my cute bandar kha ho kya ho rha hai thik ho miss u sona miss u so much,0
479,479,plz cal sallu bhai +8801719447771 bangladesh fan plz cal met u sallu bhai,1
480,480,hiii mai ok huiii :),1
481,481,Abe tu kutta hai be...teri movie flop hogi...dkhna tere kitne fan kam ho gaye...,0
482,482,hmmm taliyao ki awaz abi se meko sunayii se rahi hai hall mai sab sirf ek hi baat bolte hai wah bhai wahi mai sharmake chupke se hasti hu aur love u dilse,0
483,483,teri picture dekhne jao nah maja a aajaatah hai such iiiiiiii,0
484,484,mai suchii boliii sab hall mai bhai bhai wah bhaiii hi bolte hai haste hai josh mai aate hai bhut maja aata hai,0
485,485,Ek zaroori baat he k koi bhi musalmaan bhai salman khan ki (BAJRANGI BHAIJAAN) movie dekhne k liye naa jaae. Us harami ne musalmano ko challenge kiya hai k wo ...,0
486,486,Abe tu ye sab kisse bat kar rhi hai yar,1
487,487,Sona last time tu jab ayi thi tab kitna kuch kiya bas ab 1 chij bach gya hai tu aa ja jaldi plzzzz,1
488,488,bhai koi photo jo aap ke dil ke karib ho,0
489,489,Allah se dua hai ke teri film supper supper supper flap ho malon,0
490,490,Main Hindu hu Bhai bajrang Bali bhi Hindu god hai gau mata ki Bali dete ho sir aur bajrangi banate ho,0
491,491,Aap to supar hit ho aor aapki film supar hit hai,0
492,492,meraa paarsal miila,1
493,493,Sacha bharat INDIA,0
494,494,hlooo shalu bhai kya hal h,1
495,495,dil kahta h,1
496,496,muje pta he aap reply nhi kroge phir bhi apki film achi rhe and mey docter bnna chatha hu dua kro,1
497,497,:'( :'( :'( :'( :'( tum gande pati ho bhot gande I hate u I really hate u,0
498,498,meri koi ijjat thodi hai,0
499,499,Soch or bichar bhai ki tarah rahna chahiye,0
500,500,kya baat hain,0
501,501,Aap jaisa kimti mind sabke pas hona chiye issse bimari nai banti hai,0
502,502,nich bhai g,0
503,503,Meri akhri khosies h Ek br tujse sirf milna chate bs,0
504,504,i love you salman sir...aap ki movie dekh raha hu abhi judawa ..,0
505,505,Mera toilet bhi saf ker jana Salman Khan,0
506,506,Realllllly loooovvv u salman,0
507,507,Asli swachhta safai krne se hoti hai sir photo khinchwane se nhi,0
508,508,SirAapne Jo musalmaano ke khilaaf statement diye wo galat he,0
509,509,kiya kismat hai,1
510,510,Isko itna time knha hoga k aap sab ko comments par nazar daleHa ha ha ha ha ha,0
511,511,Hum ko b tho chance dedo yaar salman,0
512,512,salei suwar ka pilla .... mar jaa aishwarya ke moot mei doob ke ..cheeh Modi Aur Rss ka Nya Kutta,0
513,513,Sir mat bolo sale ko harami hai wo muslman ke name par dhabba hai sala saitan,0
514,514,Lv u bhai I cnt wait fst dy fst shw bhaiiiiiii,0
515,515,kya karne wale ho kuch soche bhi ya koi phark nahi padta,1
516,516,Bhaiya me bhi kuch karna chata hu pliZz 1 chans me Bhai,1
517,517,Grt super star sallu bhai,0
518,518,GREAT SALMAN BAI,0
519,519,looking soo handsm???,0
520,520,harami sala salman...,0
521,521,Mera ko bhi ek chance de do bajrangi bhaijaan,1
522,522,teri movie flop ho jaye....,0
523,523,Sale tum hrami ho moslim nahi tum saytan ho,0
524,524,I love u salman khan ek bar apsa milna cahti hu ya mara sapna ha bas ek bar love u love u love u love u love u so mach salman khan,0
525,525,Kamal karte ho yr bhai,1
526,526,Wow kya baat h itne comment maza aagya re baba re from khushi hasan nd my real name ruby hasan,0
527,527,Kya ye abhiyan abhi bhi jaari h,1
528,528,Thik h bahi jaan ham ko bhul gye naa,0
529,529,Hum bhi h raho me kl mene haji ali dargha pe salman bhaijan ko baijat bari hone ki duwa mangi,0
530,530,hello sir aap online ataa ho pata b nai chalta kab ataa ho aur chale jaate ho :(,1
531,531,arey yo toh apna hi balak se,1
532,532,sem 2 u,1
533,533,Me Delhi se hu aapke security gourd se kaha na usne milne diya or n aaptak msg pahuchaya plz meet me,1
534,534,"Bhar do jholi meri y Muhammad mujhko Salman sir. S milado, jb tak aap bana d n bigri dr s n jao khli",0
535,535,salman ke haters ko koi comment hi mat karo..tottaly ignored..great salman,0
536,536,Bhar do jholi meri ya Muhammad mujhko salman sir. Se milado,0
537,537,jabtak public nahi sudrega tabtak kuch nahi ho sakta.,0
538,538,Salman sir. Me apse milna chahta hu plz mujhe apointment dijiye me realy aapse milna chahta hu plz,1
539,539,pls mane call karo pla pls,1
540,540,Salman sir. Mera aims pura kardo me aapse milna chahta hu mujh se mil lijiye,1
541,541,pls mane call karo,1
542,542,Sir aap mere lye mere roll model h ..mai aaapse hi inspire hokar aaj delhi police mai hu and logo ki help karta hu...kbhi aapse mila to vo mere lye bhagwan se milne k brabar hoga..,0
543,543,mera bharat mahaan padhega India tabhi to aage badhega India,0
544,544,8527106761 plz Salman sir. Mujhe aapse milne ka moka den,1
545,545,Bhar do jholi meri ya Muhammad mujhko Salman bhai se milado,0
546,546,Please Salman sir. Is garib ke lye bhi time nikalen aapse milne ka apointment den,1
547,547,"Bhar do jholi meri ya Muhammad mujhe Salman bhai se milado,",0
548,548,Salman sir. Aapki life ke 2 mint meri life anek mint me khushya la sakte he plz sir. Mil lijiye,0
