,Unnamed: 0,text,label
218,218,muula tasviira ke bainara likha aaaada chaaha vaastavika oTa agasta 2016 kashmiira virodha pradarshana ke,1
219,219,puuCha jaae dilla pahala gaNata.mtra divasa pareDa kaha isaka javaaba vo raajapatha dega saha naha,0
220,220,buuma mathura pulisa baata bata aparaadha uda kaara aaga laga haड़ka.mpa macha taaka miiDiya aakarShita,1
221,221,mahila kisaana kaha yuuniyana ke unaka naa apa samudaaya dharma juDa़ apa jamiina numaai.mdaga raha,0
222,222,buuma paaya vaayarala tasviira saala 2017 madhya pradesha ke damoha ilaaka ghaTa,1
223,223,klipa vakiila prashaa.mta paTela umaraava kaipshana ke TviiTa kiya ‘vaha Dara shaa.mtipuurNa saarvajanika ruupa,1
224,224,veba siriija़ taa.mDava le jaara vivaada kaarTuuna,0
225,225,bhaarata ऑsTreliya ke saama jiita ke 162 rana lakShya rakha ऑsTreliya Tiima sirpha़ 150 rana bana saka,0
226,226,buuma paaya viiDiya nava.mbara 2017 jhaarakha.mDa pulisa dvaara aayojita mॉka Drila hai.,1
227,227,bhaaratiiya vaaya ke pramukha eyara maarshala aarakeesa bhadauriya kaha svadesha laDaaaka vimaana- tejasa baalaakoTa jaisa sarjikala sTraaika baariika a.mjaaama de madadagaara hoga,0
228,228,mu.mbaii kaa.mgresa pramukha sa.mjaya nirupama 6 sita.mbara pradhaanama.mtra nare.mdra moda phoToshॉpa tasviira TviiTa hai. phoTa,1
229,229,videsha raajanayika kaha raha chiina ola ke ka़dama hairaana siiniyara yuuropiyana DiplomaiTa kaha mahaamaara ke pradhaanama.mtra ola ke ka़dama chiina naaraaja़,0
230,230,koro vaiksiina taiyaara kaarTuuna,0
231,231,buuma paaya tasviira bachaava abhiyaana ke viiDiya liya gaya jaha pulisa loga imaarata utara sahaaya raha,1
232,232,svaasthya ma.mtra harShavardhana ummiida jata janavara TiikaakaraNa shura saka Chaha Tiika abha kliinikala Traayala chala raha,0
233,233,buuma paaya vaayarala posTa vya.mgya vebasaaiTa 2018 Chapa lekha liya gaya,1
234,234,vaayarala posTa daava kiya gaya viiDiya jodhapura raajasthaana jaha kaa.mgresa sat . muula viiDiya DoDa jamma,1
235,235,9 disa.mbara soniya gaa.mdha janmadina TviTara soshala miiDiya unaka kaapha़ charcha raha paDha़ visheSha lekha,0
236,236,buuma paaya aajataka dvaara aisa sho naha kiya gaya jisama chainala samaachaara diya aisa ghaTa naha,1
237,237,maarcha le maii mahii achaanaka ekTiva pheka nyuuja vebasaaiTasa hai.munama pei.mga gesTa ke,1
238,238,sivikasa riporTa ka.mboDiya thaaiilai.mDa shriila.mka viyatanaama jaikra kiya gaya ke haalaata le chi.m jaaahira aama loga bevajaha nisha bana gaya kaThora yaata dii gaii.m,0
239,239,viraaTa kohala rohita sharma ke ऑsTreliya maujuuda naa bayaana diya,0
240,240,ऑnara kili.mga hiraasata hatya aatmahatya haatharasa kaa.mDa parivaara marja़ ke bagaaira bi posTamॉrTama ke laasha jala maamala,0
241,241,tela.mga aa.mdhra pradesha kerala karnaaTaka oDisha mahaaraaShTra budhavaara muusalaadhaara baarisha janajiivana asta vyasta gaya kama-se-kama 30 loga mauta chuka,0
242,242,buuma paaya vaayarala posTa shaaharuख़ TiisharTa likha voTa ॉra emaaaiiema oToshॉpa karaka joड़ gaya,1
243,243,naii dilla vidhaanasabha ke 7 vidhaayaka biijepa ke 1 vidhaayaka mahila ke ilaapha aparaadha ke ga.mbhiira maamala ghoShaNa,1
244,244,utpatta reDDiTa phorama aara/nosliipa kaha jaha Daraava kissa kahaana sheyara hai.m.,1
245,245,soshala miiDiya yuuज़rsa dvaara daava kiya raha viiDiya ahamada paTela a.mtima yaatra darshaaya gaya,1
246,246,britaa kila mahaphauuja़ Tiipa sultaana yaada,0
247,247,buuma paaya daava jhuuTha . vaayarala viiDiya maii ghaTa ऑDiya Daala gaya hai.,1
248,248,baaiDana budhavaara kaipiTala bilDi.mga ghaTa amerika ke itihaasa ke sabasa kaala dina karaara diya,0
249,249,buuma paaya Dॉ bhiima raava aa.mbeDa unaka pat tasviira basa oTa alaga joड़ gaya,1
250,250,buuma pahacha naacha vaala sakhsa svargiiya ku.mvaraja lodaya unaka bhaaii mulaja lodaya gujaraata ke vyavasaaya,1
251,251,buuma paaya iliipiinsa 2019 rikॉrDa kiya viiDiya Diliivariimaina breDa ke slaaisa paikeTa nikaala raha,1
252,252,brisbena TesTa bhaarata diivaara kaha vaala cheteshvara pujaara ardhashataka jama paara ke vo choTila ऑsTreliya ge.mdabaaja़ ge.mda unaka shariira laga,0
253,253,buuma mahaaraa raadhikaaraaja gaayakavaaड़ baata vaayarala daava aarija kiya,1
254,254,piChala eka-da dina aapaka paasa vॉTsaaipa praaivesa pॉlisa juDa़ noTiphaikeshana aaya ‘aaii egrii’ klika karaka aaga baDha़ lekha dhyaana paDha़,0
255,255,hiiraamana korava janajaata aata vilupta korava bhaaSha shabdakosha ka़rja़ le taiyaara kiya,0
256,256,viiDiya naathuuraama goDasa ke prata samarthana dikha ke hi.mda mahaasabha mahaatma gaa.mdha ke putala gola chala,1
257,257,23 saala ke prabhaata saaha kripTograapha madada aisa takaniika vikasita jisaka madada paasavarDa oTiipa ke bi Traa.mjaikshana kiya saka,0
258,258,iiya achCha jaayaja़ sa.mtulita Diila kaha jabaka briTena puura iiya ke achCha Diila ka़raara diya,0
259,259,kya kisaana aa.mdolana raajaniitika rukha lega biibiisa ke sahaya patrakaara samiiraatmaja mishra bata raha haala,0
260,260,vaiksiina bana de baata bhaarata usaka baDa़ paavarahaausa bhaarata ke saama chunauta,0
261,261,esabuka vaayarala sTeTame.mTa daava kiya gaya siitaaramaNa kejariivaala ke nirNaya bevakuuफ़ bata jisama,1
262,262,buuma paaya tasviira muula ruupa maraaTha kraa.mta morcha 2016 aayojita kiya gaya,1
263,263,soshala miiDiya sa.mbita paatra ke niShkaashana eka nyuuज़ raha dhaड़lla vaayarala,1
264,264,kisaana sa.mgaThana tiina kR^iSha kaaanuuna vaapasa le maaँga aDa़ raha jabaka ke.mdra sarakaara kaha chuka vo kaaanuuna vaapasa naha lega,0
265,265,shiitala aamaTa pahala soshala miiDiya seva samita ke praba.mdhana savaala uTha jisaka aamaTa parivaara bayaana jaara kiya,0
266,266,madhya pradesha ke mukhyama.mtra ke ruupa kamalanaatha niyukta ke bhuukha haDa़taala baiTha taji.mdara bagga kya vaakaii khaaya,1
267,267,bhaarata 12 hajaaara kilomiiTara nyuujaiilai.mDa sa.msada bhaaratiiya muula ke gaurava sharma sa.mskR^ita shapatha lii,0
268,268,jamma kashmiira jaila vikaasa pariShada DiiDiisa ke chunaava pahala charaNa ke shanivaara voTa Daala,0
269,269,soshala miiDiya viiDiya i.mDoneshiya chora paakistaa bata galata sandarbha kiya raha vaayarala,1
270,270,pradhaanama.mtra nare.mdra moda naii dilla sthita neshanala vॉra memoriyala pahu.mcha 1971 yuddha hissa le vaala javaana shraddhaa.mjala dii,0
271,271,buuma jeemaaaii ke Chaatra pratinidha baata puShTa Chaatra aspataala bhar abha sthira hai.,1
272,272,pradhaanama.mtra nare.mdra moda chaaha lokasabha raajya vidhaanasabha ke chunaava aakhaira aisa kya,0
273,273,saala 2020 koviDa-19 ke khailaapha़ ja.mga phara.mTalaaina raha DॉkTarsa svaasthyakarma vaayarasa sa.mkramita unama kaiya mauta,0
274,274,hiiraabena aspataala le vaayarala tasviira sacha .,1
275,275,buuma paaya tasviira 2017 jisama rohi.mgya muslima vyakta myaa.mmaara Choड़ baa.mglaadesha ora bhaaga raha,1
276,276,sthaaniiya pulisa buuma puShTa chaara hi.mda ke ephaaaiiaara darja ghaTa ke saa.mpradaayika koNa,1
277,277,soniya gaa.mdha maaladiivsa ke puurva raaShTrapata oTa kiya gaya galata sandarbha vaayarala,1
278,278,buuma paaya vij~naapana maarcha 2020 jaara kiya gaya maaska pahana anivaarya naha thaa. vaayarala posTa bhraamaka hai.,1
279,279,vipakSha kaa.mgresa paarTa sarakaara sthita spaShTa kaha duusara ora sarakaara kaha sthita usaka naja़ra,0
280,280,vaayarala tasviira chauka ke baaa-sa gada dhanuSha baaNa bana dekha saka hai.,1
281,281,bhaarata ऑsTreliya yaadagaara jiita R^iShabha pa.mta shubhamana pujaara ke balla likha ibaarata,0
282,282,buuma vR^iddha kisaana pahachaana sukhadeva si.mha ke taura baata bata unha baaha piiTha,1
283,283,buuma paaya piiita aaropa dona muslima ghaTa baa.mglaadesha,1
284,284,baaiDana tiina nava.mbara amerika raaShTrapata chunaava vijaya raha kamala hairisa upa-raaShTrapata chu gaya,0
285,285,galata sandarbha ke vaayarala viiDiya gehalota daraasala milaada-una-naba ke mauka juluusa hara jha.mDa dikha raha,1
286,286,chaara TesTa maicha ke siriija़ tiisara TesTa maicha siDa khela raha ऑsTreliya Tiima Tॉsa jiita pahala ballebaaja़ raha,0
287,287,tejasva yaadava siyaasata viraasata mila chiraaga paasavaana akhilesha yaadava tula duusara vaarisa kita alaga,0
288,288,emaesapa sunishchita ke kisaana saDa़ka usasa mahaja़ Chaha phaiisada kisaana phaaayada,0
289,289,chiina bata pahaaDa़ tainaata apa javaana ke kya vyavastha paDha़ ke akha़baara pramukha surkha़,0
290,290,i.mDiya geTa yuddha smaaraka tatkaaliina briTisha bhaaratiiya ke sainika sammaanita ke bana gaya prathama,1
291,291,pharaa.msa ke raaShTrapata ke khailaapha़ bhopaala ke ika़baala maidaana vishaala pradarshana pradesha raajaniita vajaha bana gaya,0
292,292,buuma paaya tasviira फ़rज़ daava oToshॉpa ke joड़ gaya,1
293,293,supriima korTa kaha kisaana ke mudda hala nikaala ke bana kameTa mahii ke apa riporTa adaalata ke saama pesha,0
294,294,mahaaraaShTra ke bha.mDaara jaila aspataala aaga laga bachcha mauta ke maamala prashaasana kya raha,0
295,295,buuma paaya vaastava tasviira pulisa vakiila ke haaara korTa jhaड़pa ke pradarshana,1
296,296,se.mTrala kaau.msila ऑpha़ i.mDiyana meDisina CCIM posTa grejueTa aayurveda sTuuDe.mTa aupachaarika Treni.mga ke 58 sarjikala prakriya a.mjaama de ijaaja़ta de dii,0
297,297,i.mdaura sho ke hinda deva deva amita shaaha kathita abhadra TippaNa ke aaropa munavvara aaruuka girataara,1
298,298,फ़rज़ i.mTaravya kaha gaya aamira khaana kaha unaka bachcha islaama paalana,1
299,299,ke.mdra sarakaara ora paarita tiina nae kR^iSha kaaanuuna kisaana dina virodha raha,0
300,300,buuma apa paड़taala paaya aaiinenshiyala Taaimsa ke havaala 2016 nyuuज़ pahala vaayarala chuuka lekha,1
301,301,buuma paaya vaayarala viiDiya daava फ़rja hai. yuutha kaa.mgresa kisaana R^iNa dera ke aaropa bai.mka mainejara piiTa,1
302,302,Dyuureksa ka.mpa dilla pulisa maaaka uDa़ vaala vij~naapana liya hai.,1
303,303,vaayarala posTa daava an hajaara puuCha kya keज़riivaala kevala baara thappaDa़ maara gaya thaa. viiDiya an,1
304,304,uttaraakha.mDa raajaniita naja़ra rakha vaala jaanakaara maana aama aadama paarTa ke aana raajaniita ke samiikaraNa badala saka,0
305,305,buuma paaya anila upaadhyaaya ke havaala vaayarala bayaana asala sa.mta yuvaraaja bayaana,1
306,306,nirmala siitaaramaNa ke naama ripablika pairoDa hai.mDala aaya TviiTa siitaaramaNa bata TviiTa pharja .,1
307,307,buuma baata asama ke eDiijiipa haramiita si.mha bata bhaaratiiya raajya pulisa suuchita kiya vij~naapana,1
308,308,sTuuDe.mTsa shikShaka ora shikaayata saala jayaada vakata guja़ra ke baavajuuda maamala giraphataara naha jabaka hi.msa ke viiDiya tasviira vaayarala thii.m,0
309,309,naagaura aaraelapa ke ikalau saa.msada hanumaana beniivaala jayapura-dilla haaiva kisaana ke pradarshana pahu.mcha charcha raha kisaana unaka paDha़ kya puura maamala,0
310,310,buuma paaya vaayarala tasviira kaasha praa.mta biijepa yuva morcha ke upaadhyakSha shyaama prakaasha dviveda alaga,1
311,311,bhraamaka posTa ke vaayarala tasviira porna sTaara hai. aaज़ma aana ke beTa beTa naha,1
312,312,naagaura aaraelapa ke ikalau saa.msada hanumaana beniivaala jayapura-dilla haaiva kisaana ke pradarshana pahu.mcha charcha raha kisaana unaka paDha़ kya puura maamala,0
313,313,viiDiya 2018 ghaTa braiiliaaii kishora pratidva.mdva giroha ke sadasya dvaara chaaka maara hatya dii,1
314,314,aatmahatya ke viiDiya bata vaayarala kiya gaya mR^itaka amR^itasara akTuubara 19 Trena durghaTa Trena chaalaka,1
315,315,kaa.mgresa ke alaava Taaimsa ऑफ़ i.mDiya neshanala heraalDa samaachaara vebasaaiTa gaDakara ke maraaTha chainala die saakShaatkaara,1
316,316,maamala bhaarata ke jaane-ma maanavaadhikaara kaaryakar buddhijiiva jela pulisa inha jela chashma sTrॉ de inakaara raha jaana kya,0
317,317,bhaarata sabha naii kamarshiyala gaaDa़ jiipiiesa takaniika aa raha,0
318,318,buuma paaya hai.mDala pahala @WeWantRahul ke naama kaa.mgresa ke samarthana TviiTsa kiya,1
319,319,buuma paaya vaayarala tasviira eDiTa gaya asala tasviira 2016 vॉshi.mgaTana virodha ke lii gaya,1
320,320,makka haja ke gaya shakhsa popa beneDikTa XVI naha,1
321,321,kya harita kraa.mta apa kaamayaaba ke chakravyuuha phaँsa gaya pa.mjaaba kisaana jaana kya tariika,0
322,322,avinaasha daasa ke TviTara akaau.mTa tasviira vaayarala .,1
323,323,shoeba aapha़taaba aakaa.mkSha si.mha pariikSha 100 phaiisada na.mbara mila haalaaँka neshanala TesTi.mga eje.msa enaTiie Taaii-bre pॉlisa ke shoeba pariikSha Tॉpara ghoShita kiya gaya,0
324,324,vaayarala posTa nare.mdra moda ke posTara kaalikha pota shakhsa sachina paayalaTa naha mahaaraaShTra yutha kaa.mgresa adhyakSha satyajiita,1
325,325,ghaTa paakistaana ke pa.mjaaba praanta pa.mjaaba pulisa ke anusaara siisiiTiiva uTeja dikha raha vyakta girataara kiya,1
326,326,buuma paaya phuTeja viiDiya gema meDala ऑpha ऑnara hai.,1
327,327,soshala miiDiya vaayarala posTa daava kiya gaya ruusa musalamaana gaira-muslima ke vaala shaada,1
328,328,vaayarala posTa daava kiya gaya hamala paalaghara li.mchi.mga prerita thaa. buuma hoshiyaarapura pulisa samparka pata,1
329,329,buuma paaya viiDiya 2011 kima jo.mga-ila ke a.mtima sa.mskaara,1
330,330,buuma paaya viiDiya 2015 i.mdaura pulisa dvaara aparaadha piTa uttara pradesha siiee pradarshana,1
331,331,skriinashॉTa vaayarala ka.mga ranauta skuula kॉleja ke khula ke sambandha फ़rज़ daava raha,1
332,332,soshala miiDiya sTaphDa khilau ke raahula gaaँdha tasviira raha vaayarala,1
333,333,aDaa vilamaara braa.mDi.mga daraasala lokomoTiva braa.mDi.mga hissa relaveज़ raajasva madada,1
334,334,vaayarala tasviira lakhanauu 2018 sahaayaka shikShaka bhar ke virodha pradarshana naa yuva dvaara naukara maa.mga,1
335,335,ऑsTreliya 50 ovara Chaha vikeTa ke nuka़saana 374 rana vishaala skora khaDa़ kiya,0
336,336,buuma paDa़taala paaya vaayarala viiDiya bhaarata ke haidaraabaada shahara naha balka paakistaana si.mdha ke haidaraabaada shahara,1
337,337,tasviira shii jinapi.mga ke jula 2016 uttara pashchima chiina masjida yaatra naa haala ke koronaavaayarasa ke prakopa,1
338,338,aura.mgaabaada siTa aura.mgaabaada jaila naya naama rakha bahasa jaba-taba uTha khaDa़,0
339,339,isasa pahala timaaha giraavaTa 249 phiisada usaka mukaaabala haalata achCha chi.mtaajanaka chi.mtaajanaka ummiida bhara,0
340,340,chunaava aayoga vebasaaiTa puShTa vaayarala posTa dikha voTa sa.mkhya iisiiaaii dvaara apa vebasaaiTa apaloDa,1
341,341,liyonala mesa 749 maicha khela chuka ausatana hara 116 maicha gola daaga़,0
342,342,puura desha nyuunatama samarthana muulya dhaana kha़riida ke ChattiisagaDha़ sabasa adhika bhugataana raajya sarakaara kisaana prata ekaDa़ 15 kvi.mTala dhaana kha़riida,0
343,343,raajyapaala bhagata si.mha koshyaara chiTTha unaka bhaaSha le mahaaraaShTra raajaniita vivaada ChiDa़ gaya,0
344,344,daava kiya raha tasviira kisaana aa.mdolana kisaana tira.mga beiज़ raha,1
345,345,bhaarata-baa.mglaadesha ke Trena pashchima ba.mgaala ke haldiibaaDa़ baa.mglaadesha ke chilahaTa jaaega,0
346,346,viiDiya ke daava koviDa-19 mahaamaara ke mukesha ambaa ke ghara samaaroha,1
347,347,muga़la saltanata ke sa.msthaapaka baabara 1483-1530 jaha vije ke ruupa dekha varNita kiya duusara ora unha baDa़ kalaakaara lekhaka maa,0
348,348,daava kiya gaya tasviira baड़ sa.mkhya dilla siima ekatra kisaana ke Te.mTsa dikha,1
349,349,buuma riज़rva bai.mka dvaara jaara suucha paढ़ jisama saaफ़ taura vaayarala sa.mdesha ग़lata Thahara gaya,1
350,350,uttara pradesha piChala ke patrakaara ke khailaapha़ sarakaara Chava kha़raaba ke aaropa laga muka़dama darja,0
351,351,daava kisaana bhaajapa umesha si.mha isala piiTa kyuu.mka paakistaana i.mdaabaada ke naara laga,1
352,352,moda sarakaara ke nae kR^iSha kaaanuuna le kisaana sa.mgaThana aa.mdolana teja़ raha hariyaaNa pashchima uttara pradesha ke Tola plaaja़ kisaana shulka naha le de raha,0
353,353,kashmiira puraa para.mpara bacha ke aaga aaii naii piiDha़,0
354,354,bhaarata sarakaara paakistaana ke pradhaanama.mtra imaraana khaaana ke gilagita-baltistaana praa.mta asthaaya darja de ke phaaisala kaDa़ virodha kiya,0
355,355,dilla laga siima bii dina kisaana virodha pradarshana raha kisaana raas paDha़ vaala phuTapaatha ja़miina sabja ugaa shura dii,0
356,356,briTena bachcha soshala miiDiya ke ja़ra bhaarata chala raha kisaana pradarshana le jaagaruuka baDha़ raha bachcha abhiyaana briTena charcha viShaya bana gaya,0
357,357,pradhaanama.mtra moda bura prabhaavita raajya kaha vo TesTi.mga kॉnTaikTa Tresi.mga shiirSha praathamika de.m,0
358,358,buuma paaya chau.mka vaala viiDiya misra ke kaahira Tॉvara rikॉrDa kiya gaya na dubaii burja ख़liiफ़ me.m.,1
359,359,buuma bhaaratiiya ke pravak karnala amana aana.mda baata daava फ़rज़ karaara diya .,1
360,360,buuma paaya varSha pura viiDiya daraasala bohara samudaaya ke loga dvaara apana gaya pratiikaatmaka abhyaasa anna,1
361,361,vaayarala tasviira sacha isaka phaila raha kaipshana galata hai.,1
362,362,buuma paaya vaastavika oTa a.mtima sa.mskaara ke dR^ishya naha,1
363,363,buuma paaya Taaimsa ऑफ़ i.mDiya nyuuज़18 viiDiya फ़rज़ daava ke sheyara kiya nyuuज़18 klipa haTa,1
364,364,buuma ऑpTikala ilyuushana ke nirma prophesara akiosha kitoka sa.mparka kiya daava aarija diya,1
365,365,soshala miiDiya kashmiira aaaada le nyuuज़ pepara klipa dilla ke mukhyama.mtra ke naama raha vaayarala,1
366,366,ema dinaakarana siiaarapiiepha Diiaaiija i.mTelije.msa maara javaana ke parijana ke baara aisa ख़bara mila saapha i.mkaara,1
367,367,piChala chaubiisa gha.mTa vaayarala posTa daava kiya gaya varthamaana siiniyara kaa.mgresa daamana thaama liya,1
368,368,bhaarata ruusa ke rishta baDha़ aTakala ke ruusa videsha ma.mtra sargei lavarova somavaara kaha ruusa ke bhaarata khaaasa,0
369,369,beljiyama ke resara kabuutara rikॉrDa 19 laakha Dॉlara becha gaya saala maada kabuutara naama nya kima,0
370,370,bhaaratiiya pahalavaana kavi deva bula bula ke kush mukaabala viiDiya aaraesaesa banaama paakistaana ke daava ke vaayarala,1
371,371,i.mTaraneTa vaayarala posTa daava ha bhaarata 97000 haaara vidyaartha koro pॉiTiva paae isiila,1
372,372,myaa.mmaara NLD neshanala liiga phॉra Demokresa sabasa baDa़ paarTa bana ubhara,0
373,373,buuma pata laga vaayarala viiDiya jula 2016 isaka baa.mglaadesha ke aasaara yaada,1
374,374,buuma pata laga viiDiya piChala saala gujaraata ke suurata Diviiज़na rikॉrDa kiya gaya relava niyukta kaa.msTebala,1
375,375,soshala miiDiya vaayarala viiDiya klipa ke daava kiya gaya moda jii yoga ruupa kabha naha dekha hoga,1
376,376,variShTha patrakaara raviisha kaha i.mkaara bhaajapa sthita chora daaढ़ tinaka jaisa,1
377,377,buuma paaya vaayarala viiDiya kumaara nare.mdra moda jikra raha the.,1
378,378,ebiipa nyuuज़ buleTina ke skriinashॉTa breki.mga nyuuज़ TempaleTa sa.mbita paatra asa.mba.mdhita tasviira upayoga karaka,1
379,379,dhura.mdhara krikeTara viiDiya maiseja dvaara फ़rज़ khabara kiya aarija,1
380,380,lekha varlDa nyuuja़ Dela jaaniimaa फ़rज़ samaachaara vebasaaiTa vya.mgya saamagra aaDa़ ग़lata suucha aila,1
381,381,vitta raajya ma.mtra sa.mvaadada sammelana jhuuTha daava kiya aisa naara kabha naha laga thaa.,1
382,382,raNajiita si.mha Disala puraskaara jiita ghoShaNa dii vo isaka aadha raasha baaka़ shikShaka ke baa.mTa,0
383,383,tamilanaaDa hathi ku.me gira jalda bacha ke loga pahu.mcha,0
384,384,ग़lata sandarbha vaayarala tasviira viiDioज़ paryaavaraNa behatara ke uTha gaya kadama jisaka makasada praduuShaNa,1
385,385,buuma apa paड़taala pata chala klipa kenya kॉmeDiyana bahaala yaaka dvaara banaaya lamba viiDiya hissa,1
386,386,sonala sharma raajasthaana nyaayika seva aarajeesa 2018 chayana,0
387,387,adaalata shaaha masjida samita sameta chaara pakSha noTisa jaara kiya,0
